url,occurrence_files,verification
https://docs.ted.europa.eu/home/index.html,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1002/j.1538-7305.1948.tb00917.x,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1002/kpm.1538,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1002/kpm.1723,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1007/s12559-009-9009-8,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-LinkedIn-Research-Source-Plan-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1016/0005-1098(78,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1016/S0004-3702(99,archive/repo/papers/KnowledgeSources.md | archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-LinkedIn-Research-Source-Plan-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1016/j.ijproman.2026.102817,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1016/j.indmarman.2011.11.008,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1016/j.jbusres.2021.08.033,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1038/311419a0,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1038/nrn2787,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1088/1367-2630/13/11/113036,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1103/PhysRev.106.620,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1108/JKM-08-2020-0657,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1108/JOSM-01-2015-0004,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1109/SP.2014.44,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1177/239700221502900205,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.1287/orsc.2025.20702,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://doi.org/10.3233/AO-210259,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://ebillity.com/blog-hub/how-to-reduce-time-leakage-in-professional-services-firms-and-recover-thousands-in-unbilled-work/,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://ecommons.cornell.edu/entities/publication/1e665fe8-ff36-433e-ad02-4500a4aa3958,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://erpsoftwareblog.com/2025/10/plugging-the-gaps-how-professional-services-firms-can-reduce-revenue-leakage-with-psa-tools/,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://esco.ec.europa.eu/en/about-esco,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/eli/reg/2016/679/oj/eng,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-DACH-Market-Thesis-v1.0.md | archive/repo/product-definition/latest/Consultry-Idea-Presentation-Baseline-v1.0.md | archive/repo/product-definition/latest/Consultry-Product-Vision-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX%3A32016R0679,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX%3A32016R0679,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1689,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=celex%3A32024R1689,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX%3A32024R1689,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://eur-lex.europa.eu/summary/EN/legissum%3A4762484,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://faculty.wharton.upenn.edu/wp-content/uploads/2012/05/Haas-Hansen_SMJ_2005_When_Using.pdf,archive/repo/product-definition/latest/Consultry-Priority-Problem-Evidence-and-Assumption-Register-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://faculty.wharton.upenn.edu/wp-content/uploads/2012/05/Haas-Hansen_SMJ_2007.pdf,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://gist.github.com/karpathy/442a6bf555914893e9891c11519de94f,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-MVP-Backend-IaC-Grill-Me-v1.0.md | archive/repo/product-definition/latest/Consultry-MVP-Backend-IaC-Software-Design-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://git-scm.com/docs/git-worktree.html,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://github.com/NousResearch/hermes-agent,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://github.com/earendil-works/pi,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://github.com/earendil-works/pi/blob/main/packages/coding-agent/README.md,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://github.com/earendil-works/pi/blob/main/packages/coding-agent/docs/rpc.md,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://github.com/earendil-works/pi/blob/main/packages/coding-agent/docs/sdk.md,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hbr.org/1982/09/consulting-is-more-than-giving-advice,archive/repo/product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://help.openai.com/en/articles/10169521,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://help.openai.com/en/articles/10500283-deep-research-faq,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://help.openai.com/en/articles/20001275-chatgpt-work-and-codex,archive/repo/product-definition/latest/Consultry-Systemic-Platform-Click-Dummy-Experience-Contract-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://help.openai.com/en/articles/9930697,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://help.sap.com/docs/signavio-process-intelligence/user-guide/process-analysis,archive/repo/product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hermes-agent.nousresearch.com/docs/developer-guide/architecture,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hermes-agent.nousresearch.com/docs/user-guide/features/mcp,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hermes-agent.nousresearch.com/docs/user-guide/features/skills,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hermes-agent.nousresearch.com/docs/user-guide/features/tools,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://hermes-agent.nousresearch.com/docs/user-guide/security,archive/repo/product-definition/latest/wayfinder/consultry-product-platform-baseline/tickets/define-the-harness-framework-product-boundary.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://ico.org.uk/for-organisations/uk-gdpr-guidance-and-resources/artificial-intelligence/explaining-decisions-made-with-artificial-intelligence/annexe-5-argument-based-assurance-cases/,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://investor.accenture.com/~/media/Files/A/accenture-v4/investors/earnings-reports/2026/first-quarter-fiscal-2026-earnings-presentation.pdf,archive/repo/product-definition/latest/handoffs/Consultry-Investor-Pitchdeck-v10.105-Revision-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://kpmg.com/za/en/home/newsroom/press-releases/2025/05/press-release-global-study-reveals-trust-of-ai-remains-a-critical-challenge-reflecting-tension-between-benefits-and-risks.html,archive/handover-2026-08-26/05_Grundlagen_Architektur_Markt/Consultry_Vision_geschaerft.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://learn.microsoft.com/en-us/graph/api/driveitem-delta?view=graph-rest-1.0,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://learn.microsoft.com/en-us/graph/api/driveitem-get-content?view=graph-rest-1.0,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://learn.microsoft.com/en-us/office/dev/add-ins/word/create-better-add-ins-for-word-with-office-open-xml,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://learning.sap.com/courses/introducing-business-transformation-management-for-enterprise-architects/introducing-the-sap-signavio-suite-1,archive/repo/product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://loopio.com/,archive/repo/product-definition/latest/Consultry-Idea-Presentation-Baseline-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://loopio.com/blog/rfp-statistics-win-rates/,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md | archive/repo/product-definition/latest/Consultry-Idea-Presentation-Baseline-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://metr.org/Early_2025_AI_Experienced_OS_Devs_Study-paper.pdf,archive/repo/product-definition/latest/Consultry-Priority-Problem-Evidence-and-Assumption-Register-v0.1.md | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://modelcontextprotocol.io/docs/concepts/architecture,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://modelcontextprotocol.io/docs/learn/architecture,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-LinkedIn-Research-Source-Plan-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://mswjs.io/,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://netzpalaver.de/2026/07/21/zwei-drittel-der-unternehmen-verschieben-die-einfuehrung-von-microsoft-copilot-wegen-datenschutzrisiken/,archive/handover-2026-08-26/05_Grundlagen_Architektur_Markt/Consultry_Marktvalidierung_Betriebsmodell.md | archive/handover-2026-08-26/05_Grundlagen_Architektur_Markt/Consultry_Vision_geschaerft.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://nextjs.org/docs/app,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://nextjs.org/docs/app/getting-started/project-structure,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://nextjs.org/docs/app/getting-started/server-and-client-components,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://nextjs.org/docs/app/guides/static-exports,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.600-1.pdf,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://ociwins.com/c51-proposal-management/cost-of-preparing-proposals/,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://onlinelibrary.wiley.com/doi/10.1111/1467-8551.70010?af=R,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://openai.com/index/introducing-structured-outputs-in-the-api/,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://openai.com/index/introducing-the-codex-app/,archive/repo/product-definition/latest/Consultry-Systemic-Platform-Click-Dummy-Experience-Contract-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://openreview.net/forum?id=BZ5a1r-kVsf,archive/repo/papers/KnowledgeSources.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://pair.withgoogle.com/guidebook-v2/chapter/feedback-controls/,archive/repo/product-definition/latest/research/consulting-work-primitives-and-ux-grammar-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://papers.academic-conferences.org/index.php/eckm/article/download/1426/1285/5759,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://playwright.dev/docs/accessibility-testing,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://playwright.dev/docs/intro,archive/repo/product-definition/latest/Consultry-MVP-Backend-IaC-Software-Design-v1.0.md | archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.iclr.cc/paper_files/paper/2025/hash/1b126cc38b8638e07bef37e7b2bb72bf-Abstract-Conference.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.iclr.cc/paper_files/paper/2025/hash/5492ecbce4439401798dcd2c90be94cd-Abstract-Conference.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.iclr.cc/paper_files/paper/2025/hash/5503a7c69d48a2f86fc00b3dc09de686-Abstract-Conference.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.mlr.press/v267/ding25d.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.mlr.press/v267/zhuge25a.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.neurips.cc/paper_files/paper/2025/hash/b1041e52d3be19f0a9bc491657488e4a-Abstract-Datasets_and_Benchmarks_Track.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://proceedings.nips.cc/paper_files/paper/2024/hash/97091a5177d8dc64b1da8bf3e1f6fb54-Abstract-Datasets_and_Benchmarks_Track.html,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://productive.io/,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://pubsonline.informs.org/doi/abs/10.1287/mnsc.1060.0530,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://redis.io/docs/latest/commands/scan/,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://research.ou.nl/en/publications/knowledge-worker-roles-and-actions-results-of-two-empirical-studi/,archive/repo/product-definition/latest/research/consulting-work-primitives-and-ux-grammar-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://service.bund.de/Content/DE/Service/Ausschreibungsinfos/ausschreibungsinfos_node.html,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-PRD-v4.0-DACH-Operating-System.md | archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://sophora.id/wp-content/uploads/2013/04/jom-examining-the-characteristics-and-managerial-challenges-of-professional-services-an-empirical-study-of-management-consultancy-in-the-travel-tourism-and-hospitality-sector.pdf,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://stryker-mutator.io/docs/stryker-js/incremental/,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://stryker-mutator.io/docs/stryker-js/vitest-runner/,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://support.claude.com/en/articles/9517075-what-are-projects,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://support.google.com/notebooklm/answer/16179559?hl=en&ref_topic=16164070,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://support.microsoft.com/en-us/topic/using-context-iq-to-refer-to-specific-files-people-and-more-in-microsoft-365-copilot-and-copilot-chat-272ac2c1-c5f7-49c9-8a42-2a8a87846fa0,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://ted.europa.eu/en/simap/eforms,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://testing-library.com/docs/react-testing-library/intro/,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://testing-library.com/docs/user-event/intro/,archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://university.clay.com/docs/guide-find-clay-api-key,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://university.clay.com/docs/http-api-integration-overview,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://university.clay.com/docs/mcp-settings,archive/repo/product-definition/latest/Consultry-MVP-Virtual-Harness-Second-Brain-Refinement-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://vitest.dev/guide/,archive/repo/product-definition/latest/Consultry-MVP-Backend-IaC-Software-Design-v1.0.md | archive/repo/product-definition/latest/handoffs/Consultry-Three-Slice-Mock-UI-Implementation-Handover-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://wrap.warwick.ac.uk/id/eprint/162524/7/WRAP-helping-NASA-guidelines-using-process-consultation-develop-impactful-research-Heracleous-2022.pdf,archive/repo/product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.aisi.gov.uk/research/safety-case-template-for-frontier-ai-a-cyber-inability-argument-2,archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/fact-logic-decision-graph.yaml | archive/repo/product-definition/latest/research/wayfinder-deep-audit-2026-08/source-register.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.all-about-security.de/ki-einsatz-in-deutschen-unternehmen-verdoppelt-bitkom-studie-2026/,archive/handover-2026-08-26/05_Grundlagen_Architektur_Markt/Consultry_Marktvalidierung_Betriebsmodell.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.anthropic.com/product/claude-cowork,archive/repo/product-definition/latest/Consultry-Systemic-Platform-Click-Dummy-Experience-Contract-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.apqc.org/blog/km-makes-knowledge-workers-more-productive-and-less-stressed-out,archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.apqc.org/expertise/process-performance-management/process-management,archive/repo/product-definition/latest/research/jf2-it-process-consulting-outcome-semantics-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.apqc.org/resource-library/resource-listing/apqcs-knowledge-flow-process-framework,archive/repo/product-definition/latest/research/consulting-work-primitives-and-ux-grammar-2026-08.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.apqc.org/resource-library/resource-listing/fixing-process-knowledge-productivity-problems-survey-report,archive/repo/product-definition/latest/Consultry-Priority-Problem-Evidence-and-Assumption-Register-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.atlassian.com/blog/state-of-teams-2024,archive/repo/product-definition/latest/Consultry-Priority-Problem-Evidence-and-Assumption-Register-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.bdu.de/news/consultants-erzielen-80-des-umsatzes-mit-bestandskunden/,archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-DACH-Market-Thesis-v1.0.md | archive/repo/product-definition/archive/pre-pivot-gen-a/Consultry-Product-Document-v1.0.md | archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-Feature-Pain-Map-v1.0.md | archive/repo/product-definition/archive/superseded-product-baseline-2026-08/Consultry-LinkedIn-Research-Source-Plan-v1.0.md | archive/repo/product-definition/latest/Consultry-Idea-Presentation-Baseline-v1.0.md | archive/repo/product-definition/latest/Consultry-Product-Vision-v1.0.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
https://www.bdu.de/news/consultingmarkt-ohne-aufwaertsimpulse/,archive/repo/product-definition/latest/Consultry-Priority-Problem-Evidence-and-Assumption-Register-v0.1.md,aus_quelltext_extrahiert_nicht_neu_verifiziert
